log10c0,deltaE,rho_at_t0,Omega,delta_tf,max_batches,environment_type,tf,id
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,187
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,188
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,189
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,190
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,191
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,192
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,193
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,194
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,195
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,196
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,197
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,198
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,199
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,200
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,201
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,202
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,203
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,204
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,205
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,206
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,207
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,208
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,209
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,210
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,211
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,212
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,213
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,214
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,215
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,216
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,217
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,218
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,219
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,220
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,221
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,222
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,223
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,224
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,225
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,226
