log10c0,K,deltaE,id
2.25,[1;9.245685818478625],[0;0.05],70365
0.15,[1;7.190521764349688],[0;1],43642
1.5,[1;95.6030179865149],[0;1],61999
-3,[1;3.480807876162853],[0;1],1409
-0.3,[1;2.209376925096963],[0;1],37185
1.5,[1;5.55660361849303],[0;0.05],60963
1.8,[1;1.469910729256635],[0;0.05],64097
2.4,[1;8.72722615447716],[0;0.05],72263
2.55,[1;565.0026391202293],[0;1],75595
2.55,[1;21.30755525664391],[0;0.05],74444
2.25,[1;192.9618670594255],[0;1],71417
-0.3,[1;1.147155653968689],[0;1],37041
0.75,[1;1.256311281314537],[0;0.05],50262
0.45,[1;15.05740371222741],[0;1],48020
2.55,[1;192.4730189100807],[0;1],75241
0.15,[1;2.006160268021887],[0;1],43127
-1.5,[1;5.193790649289763],[0;1],21706
-3,[1;6.500266357028879],[0;1],1925
-0.45,[1;1.039211061469125],[0;0.05],34131
-1.05,[1;1.193786823825193],[0;0.05],26640
-3,[1;1.058209176928796],[0;0.05],183
-1.8,[1;1.020745235206891],[0;0.05],16070
-1.05,[1;2.347075733943466],[0;1],27230
0.15,[1;1.096111595553117],[0;0.05],42217
2.7,[1;103.3232090088232],[0;1],77130
0.8999999999999999,[1;19.47636787032314],[0;1],53667
2.25,[1;18.31477163801758],[0;0.05],70707
1.8,[1;178.7818078256178],[0;1],65975
2.55,[1;21.88634421459754],[0;0.05],74455
-2.1,[1;1.244985797693117],[0;0.05],12825
-2.4,[1;1.139394526910539],[0;0.05],8465
-1.8,[1;1.229238116398129],[0;0.05],16773
-0.6000000000000001,[1;6.972870466522055],[0;1],33917
-1.35,[1;4.737947163665686],[0;1],23628
-2.4,[1;1.262004162392631],[0;0.05],8881
2.7,[1;901.7360163731465],[0;1],77668
-2.85,[1;1.015241678147265],[0;0.05],2038
-1.05,[1;4.549656137438891],[0;1],27588
-1.2,[1;1.05739338413507],[0;0.05],24197
2.7,[1;1011.554878352626],[0;1],77742
-2.55,[1;1.08067294084695],[0;0.05],6264
-2.4,[1;1.156783874250548],[0;0.05],8524
2.85,[1;39.31450688379267],[0;0.05],78428
0.8999999999999999,[1;15.95677563737758],[0;1],53547
-2.4,[1;6.187031001730558],[0;1],9873
0,[1;1.436683046639434],[0;0.05],41011
1.35,[1;61.77815087815387],[0;1],59888
-0.45,[1;1.207582088470775],[0;0.05],34616
3,[1;62.60694342615252],[0;0.05],80481
-2.7,[1;6.657274439255595],[0;1],5953
-1.5,[1;1.151055966514702],[0;0.05],20509
-1.2,[1;1.277612437452045],[0;0.05],24922
-1.2,[1;7.068624460266918],[0;1],26008
0.6000000000000001,[1;17.54889096807245],[0;1],49971
2.55,[1;467.1346880480717],[0;1],75502
-0.45,[1;3.207563931870669],[0;1],35337
1.5,[1;5.145048638232593],[0;0.05],60880
2.55,[1;27.09544483618012],[0;0.05],74554
0.3,[1;5.937958599902545],[0;1],45448
0.3,[1;11.67800085457525],[0;1],45935
1.5,[1;34.31603538387633],[0;1],61381
0,[1;8.423986756846531],[0;1],41864
0,[1;9.273505141241433],[0;1],41960
-0.3,[1;1.106203373206204],[0;0.05],36308
-1.8,[1;3.324853715334944],[0;1],17393
0.15,[1;1.220435604251463],[0;0.05],42464
2.55,[1;60.93007392062145],[0;1],75116
-1.8,[1;1.095778946361064],[0;0.05],16323
-0.45,[1;6.470837444892346],[0;1],35807
0.8999999999999999,[1;2.113046187791684],[0;1],53075
0.75,[1;18.02262149380208],[0;1],51792
2.85,[1;1554.626547022393],[0;1],79805
-3,[1;1.028365691943492],[0;0.05],81
1.35,[1;57.53421396074126],[0;1],59829
2.1,[1;131.1228305669148],[0;1],69398
-1.05,[1;2.51934459231741],[0;1],27258
1.35,[1;1.58605586791159],[0;0.05],58205
-2.85,[1;1.827078600147819],[0;1],3128
1.95,[1;270.8324941391702],[0;1],68055
-2.7,[1;1.103863750914295],[0;0.05],4342
-0.3,[1;1.884809314474435],[0;1],37141
2.4,[1;11.82634380218188],[0;0.05],72346
2.4,[1;484.8724466167196],[0;1],73705
0.75,[1;17.48289842986961],[0;1],51768
-1.5,[1;1.040968454935513],[0;0.05],20141
-2.25,[1;3.643766251821547],[0;1],11443
-1.05,[1;1.109805755367895],[0;0.05],26367
1.95,[1;7.678277926291484],[0;0.05],66547
0.3,[1;3.038471136556581],[0;1],45202
-3,[1;1.238733002771271],[0;0.05],800
2.4,[1;59.95727997961443],[0;1],73136
2.7,[1;42.17830026262158],[0;0.05],76615
1.35,[1;4.118031791520471],[0;0.05],58909
-2.85,[1;1.254066094036509],[0;0.05],2852
1.95,[1;151.4981363239371],[0;1],67611
-2.7,[1;5.072684531613275],[0;1],5683
3,[1;1292.241464655457],[0;1],81502
0.75,[1;1.808441114831039],[0;1],51071
-0.15,[1;2.996300160316716],[0;1],39273
0.6000000000000001,[1;18.51929432179035],[0;1],50026
-0.15,[1;1.166105656182046],[0;0.05],38438
-2.1,[1;1.180263022441773],[0;0.05],12606
1.65,[1;65.96375008722315],[0;1],63519
1.5,[1;95.30550836223024],[0;1],61996
-2.1,[1;1.013284173049034],[0;0.05],12041
-1.05,[1;1.232854939920712],[0;0.05],26767
-0.15,[1;5.943438614934958],[0;1],39642
-1.2,[1;2.658168385560054],[0;1],25282
2.1,[1;45.11593607074056],[0;1],69170
2.85,[1;407.1256099960535],[0;1],79257
1.8,[1;42.07813805683172],[0;1],65263
-0.45,[1;1.307216077644947],[0;0.05],34903
2.25,[1;2.72230829916113],[0;0.05],70119
0.3,[1;1.266935038481664],[0;0.05],44481
-3,[1;1.072253169863057],[0;0.05],231
-2.7,[1;1.0460555635429],[0;0.05],4145
-2.25,[1;1.253177955845766],[0;0.05],10852
0.8999999999999999,[1;20.53224554020681],[0;1],53703
-1.65,[1;1.838150898096712],[0;1],19144
-0.75,[1;1.164314437954751],[0;0.05],30526
3,[1;148.896733779466],[0;0.05],81065
2.55,[1;37.14532583337481],[0;0.05],74745
3,[1;104.2742736994991],[0;0.05],80763
0.75,[1;9.207144782905202],[0;1],51400
-0.6000000000000001,[1;7.497185385339678],[0;1],33996
1.2,[1;24.53000385568365],[0;1],57488
-2.4,[1;1.116405220257647],[0;0.05],8387
0.3,[1;9.36784011142155],[0;1],45739
2.85,[1;629.0874700777907],[0;1],79363
1.05,[1;11.48780897565273],[0;1],55308
1.95,[1;187.7822316055958],[0;1],67746
-2.55,[1;1.25530043459268],[0;0.05],6857
-1.5,[1;1.064601371823437],[0;0.05],20220
0.45,[1;1.582757780375013],[0;0.05],46850
0.3,[1;1.178536030452824],[0;0.05],44331
3,[1;41.4777653088172],[0;0.05],80338
-0.8999999999999999,[1;3.548360410876358],[0;1],29420
0.6000000000000001,[1;18.21935146700482],[0;1],50009
-2.4,[1;1.287646081351626],[0;0.05],8968
1.8,[1;116.1899590269882],[0;1],65649
0.8999999999999999,[1;2.104197495454617],[0;0.05],52789
2.7,[1;5.967756582901326],[0;0.05],76127
-2.55,[1;6.853991548707142],[0;1],7985
1.35,[1;56.31138467945288],[0;1],59812
-1.65,[1;1.271144234440197],[0;0.05],18914
-2.25,[1;1.336110129256514],[0;1],11052
0.6000000000000001,[1;1.505447071942682],[0;0.05],48605
1.65,[1;1.123534945847314],[0;0.05],62064
2.7,[1;612.3484746704644],[0;1],77473
-2.25,[1;5.219582581041148],[0;1],11710
3,[1;198.843436205937],[0;1],81132
-0.6000000000000001,[1;5.977335810539229],[0;1],33767
0.75,[1;1.025804556093381],[0;0.05],50057
2.7,[1;170.1049494017499],[0;1],77175
3,[1;38.07936603120383],[0;0.05],80315
2.55,[1;149.3269329535381],[0;1],75200
-0.15,[1;1.078250580299117],[0;0.05],38218
0,[1;9.406242388803134],[0;1],41975
0,[1;9.530130486527392],[0;1],41989
3,[1;7.198259552021443],[0;0.05],80106
-1.5,[1;1.129217954706874],[0;0.05],20436
0,[1;3.264932401615004],[0;1],41281
-0.8999999999999999,[1;4.086901882129446],[0;1],29506
-2.7,[1;1.290786671500991],[0;0.05],4979
-0.45,[1;4.367067499263476],[0;1],35504
0.6000000000000001,[1;2.957553267623235],[0;1],49144
-3,[1;1.208304351413706],[0;0.05],696
-0.6000000000000001,[1;1.162918965227111],[0;0.05],32507
2.4,[1;80.86698940991134],[0;1],73164
-0.45,[1;1.134332012806139],[0;0.05],34405
-0.6000000000000001,[1;1.092899694422985],[0;0.05],32296
1.65,[1;7.379722557497278],[0;0.05],62973
1.65,[1;5.335621654680954],[0;0.05],62676
-1.5,[1;1.030498175301622],[0;0.05],20106
0,[1;1.330935706081943],[0;0.05],40772
-2.55,[1;1.01235324683513],[0;0.05],6032
3,[1;2007.382877857576],[0;1],81744
-1.95,[1;1.260393161214815],[0;0.05],14878
0.8999999999999999,[1;1.409078029447868],[0;0.05],52315
0.45,[1;1.530164182815898],[0;0.05],46776
-1.8,[1;4.095951142215766],[0;1],17523
0.15,[1;1.306506071811857],[0;0.05],42635
-3,[1;5.101718727325429],[0;1],1686
-2.1,[1;1.236415201883579],[0;0.05],12796
2.25,[1;308.5794523611502],[0;1],71635
-2.85,[1;1.178369903250975],[0;0.05],2594
-0.6000000000000001,[1;6.860043205510669],[0;1],33900
-1.65,[1;6.743994448464371],[0;1],19969
-2.25,[1;1.260260276426528],[0;0.05],10876
2.4,[1;281.749555008121],[0;1],73433
1.65,[1;91.01603051231211],[0;1],63701
0.15,[1;2.116894202894908],[0;1],43138
1.95,[1;8.229258632420375],[0;0.05],66588
0,[1;6.680704238869498],[0;1],41667
3,[1;922.8502388279164],[0;1],81377
0.3,[1;2.967751930133509],[0;1],45196
-0.8999999999999999,[1;3.936611238989049],[0;1],29482
2.7,[1;54.12481159957846],[0;0.05],76776
2.7,[1;24.88924969423055],[0;0.05],76382
3,[1;22.26942156578509],[0;0.05],80208
-0.3,[1;1.892185851079492],[0;1],37142
-2.25,[1;6.830810513164559],[0;1],11983
0,[1;1.019445631803813],[0;0.05],40068
1.35,[1;46.67261269753271],[0;1],59678
-2.1,[1;1.044315640635295],[0;0.05],12146
-1.8,[1;3.034209300587557],[0;1],17344
-1.35,[1;1.016839943753767],[0;0.05],22062
-2.7,[1;3.065537315266337],[0;1],5341
-1.65,[1;1.07847837864394],[0;0.05],18266
2.55,[1;443.9831297299269],[0;1],75480
-0.3,[1;1.351842042154618],[0;0.05],36974
0.6000000000000001,[1;1.460455643724851],[0;0.05],48554
2.25,[1;6.249175006759614],[0;0.05],70252
-1.2,[1;1.041598362379922],[0;0.05],24145
1.95,[1;129.190137002621],[0;1],67528
-0.45,[1;1.03886390471242],[0;0.05],34130
0,[1;5.583409659026086],[0;1],41543
0.3,[1;1.189143911416285],[0;0.05],44349
1.2,[1;35.63827150829669],[0;1],57699
1.65,[1;76.97574148286664],[0;1],63599
-1.5,[1;2.543314147682099],[0;1],21263
-3,[1;5.903396657322805],[0;1],1823
-2.4,[1;1.076321300965425],[0;0.05],8251
2.55,[1;48.24755039048517],[0;0.05],74956
2.4,[1;11.60231120114299],[0;0.05],72340
-2.4,[1;1.205709834563113],[0;0.05],8690
-1.8,[1;1.154500981177373],[0;0.05],16521
2.85,[1;13.13975923264442],[0;0.05],78178
-1.35,[1;1.173051975769554],[0;0.05],22581
-2.25,[1;1.778755165554154],[0;1],11127
0.3,[1;5.395778017325657],[0;1],45402
1.5,[1;41.05958686766181],[0;1],61449
-0.6000000000000001,[1;1.121770199446487],[0;0.05],32383
0.45,[1;1.518081869863128],[0;0.05],46759
2.55,[1;36.98747429938746],[0;0.05],74742
0,[1;1.354385953151178],[0;0.05],40825
-0.45,[1;1.181545331717942],[0;0.05],34541
0.45,[1;1.46904189376071],[0;0.05],46690
0.15,[1;1.496263769298806],[0;0.05],43012
-1.5,[1;1.298238183082532],[0;0.05],21001
3,[1;46.9447554510648],[0;0.05],80375
2.25,[1;447.0023411856922],[0;1],71896
2.7,[1;37.20677070003703],[0;0.05],76548
2.25,[1;15.90165231176599],[0;0.05],70616
-1.05,[1;6.450766038779914],[0;1],27897
-1.95,[1;1.187893148784202],[0;0.05],14633
2.55,[1;721.8018295476649],[0;1],75744
2.4,[1;83.85409075709663],[0;1],73168
-2.55,[1;2.949167658203974],[0;1],7322
1.65,[1;2.892336063772551],[0;0.05],62321
1.05,[1;25.99413815372344],[0;1],55680
1.5,[1;92.42958199414525],[0;1],61967
-0.6000000000000001,[1;4.09909375958496],[0;1],33484
0.15,[1;1.209865546831765],[0;0.05],42443
0.6000000000000001,[1;4.369049054849278],[0;1],49224
2.85,[1;978.7820986971313],[0;1],79530
-1.8,[1;6.729545430947191],[0;1],17967
-1.05,[1;4.598875811260018],[0;1],27596
-1.35,[1;4.196171330084923],[0;1],23538
-0.6000000000000001,[1;3.163291182961102],[0;1],33343
-2.7,[1;3.951733893244079],[0;1],5492
2.25,[1;11.15496704364472],[0;0.05],70437
0,[1;5.910828203011619],[0;1],41580
-2.4,[1;6.623238358734152],[0;1],9947
-1.5,[1;1.171697374935801],[0;0.05],20578
-0.75,[1;1.288204423387014],[0;0.05],30912
2.55,[1;45.14313688873393],[0;0.05],74897
-2.85,[1;2.595776351535806],[0;1],3259
1.5,[1;63.07529906472615],[0;1],61671
-0.3,[1;4.016628393336041],[0;1],37430
2.4,[1;27.73265847594347],[0;0.05],72772
-0.45,[1;6.644415823244563],[0;1],35832
-2.7,[1;3.030324206207619],[0;1],5335
-1.2,[1;1.160364775961904],[0;0.05],24536
-0.8999999999999999,[1;2.596519670987179],[0;1],29268
1.05,[1;38.3557143619181],[0;1],55997
-1.8,[1;1.193649004388245],[0;0.05],16653
-2.85,[1;5.30088828580956],[0;1],3720
2.1,[1;2.658823132399078],[0;0.05],68140
0,[1;8.636366352945258],[0;1],41888
1.65,[1;55.64000815380736],[0;1],63444
-2.85,[1;1.219738751703535],[0;0.05],2735
0.15,[1;7.744191438714792],[0;1],43697
1.05,[1;2.828790209552705],[0;0.05],54976
-1.65,[1;1.62407772498976],[0;1],19108
-1.35,[1;5.30380192318337],[0;1],23722
0,[1;2.282676769658401],[0;1],41170
-1.8,[1;5.881338261378286],[0;1],17824
2.1,[1;24.36865888964591],[0;1],69115
1.95,[1;13.96752110844566],[0;0.05],67015
0.8999999999999999,[1;1.822630116818972],[0;0.05],52597
-2.1,[1;1.086282006323382],[0;0.05],12288
-2.85,[1;1.053676565716664],[0;0.05],2169
-1.05,[1;3.879038081626039],[0;1],27479
-3,[1;2.761053238281998],[0;1],1286
2.85,[1;31.56678157905279],[0;0.05],78354
1.35,[1;53.00255250655491],[0;1],59766
0.6000000000000001,[1;3.010484359644212],[0;1],49147
-1.05,[1;2.057910150244346],[0;1],27183
-1.2,[1;1.108119704002567],[0;0.05],24364
1.65,[1;23.0169836442135],[0;1],63207
-1.8,[1;3.639224204755587],[0;1],17446
-0.75,[1;5.326194336298471],[0;1],31689
0.6000000000000001,[1;5.745257447394669],[0;1],49302
0.45,[1;1.349640212815693],[0;0.05],46522
-0.3,[1;7.800791671730518],[0;1],37943
-2.7,[1;5.71238934617999],[0;1],5792
-2.7,[1;4.632520668379298],[0;1],5608
0.75,[1;1.371002432400185],[0;0.05],50364
2.85,[1;101.8198042747347],[0;0.05],79025
-1.95,[1;1.242933974547851],[0;0.05],14819
-1.8,[1;6.610915057580911],[0;1],17947
1.35,[1;1.071748258428536],[0;0.05],58062
0.45,[1;1.066771944862615],[0;0.05],46124
0,[1;1.112361705097006],[0;0.05],40278
2.85,[1;23.81905627431291],[0;0.05],78280
1.95,[1;10.11065616554342],[0;0.05],66728
-1.8,[1;1.093406338893738],[0;0.05],16315
-2.1,[1;1.21011233888189],[0;0.05],12707
1.2,[1;46.22008097832143],[0;1],57900
1.2,[1;2.70559066628542],[0;0.05],56688
-0.6000000000000001,[1;5.824687163288527],[0;1],33744
-2.1,[1;1.196517600701243],[0;0.05],12661
0.15,[1;7.442189798152008],[0;1],43667
0.8999999999999999,[1;1.837295084456245],[0;0.05],52607
1.65,[1;2.348618988612654],[0;0.05],62242
-2.25,[1;4.027391949946169],[0;1],11508
2.7,[1;143.3922532445792],[0;1],77157
1.05,[1;33.5592668111044],[0;1],55874
-2.25,[1;4.965799426897167],[0;1],11667
0.6000000000000001,[1;1.501918332474617],[0;0.05],48601
0.45,[1;13.53645372876111],[0;1],47913
2.25,[1;15.13263626274076],[0;0.05],70587
-2.7,[1;1.662881804427396],[0;1],5102
-2.4,[1;1.0335847693671],[0;0.05],8106
-0.6000000000000001,[1;1.214686767338218],[0;0.05],32663
0.45,[1;10.65091310592318],[0;1],47710
-0.8999999999999999,[1;1.275203819631875],[0;0.05],28891
2.55,[1;136.69881023455],[0;1],75188
-0.45,[1;5.193300580220029],[0;1],35623
3,[1;16.95018791386851],[0;0.05],80172
2.4,[1;38.74759469368916],[0;0.05],73067
1.5,[1;5.239260019256067],[0;0.05],60899
1.05,[1;12.85265177466476],[0;1],55343
2.7,[1;805.2735024722524],[0;1],77603
2.55,[1;27.20067919217169],[0;0.05],74556
2.55,[1;176.6878655113456],[0;1],75226
-2.85,[1;1.033432235622858],[0;0.05],2100
2.1,[1;10.76912239409972],[0;0.05],68570
3,[1;612.5616091327823],[0;1],81272
2.1,[1;61.71375781561628],[0;1],69214
0.15,[1;3.798036668694408],[0;1],43305
-1.05,[1;1.178098052794708],[0;0.05],26589
-0.3,[1;1.359218578759676],[0;0.05],36994
2.1,[1;13.16448985046246],[0;0.05],68697
1.35,[1;1.154469062750985],[0;0.05],58085
2.7,[1;1073.884502719357],[0;1],77784
1.95,[1;7.328875527282919],[0;0.05],66521
-2.25,[1;1.064020977001241],[0;0.05],10211
-0.6000000000000001,[1;1.181834123690784],[0;0.05],32564
-2.85,[1;6.310170829616688],[0;1],3892
3,[1;553.4590130003759],[0;1],81252
-1.35,[1;1.051152413213882],[0;0.05],22176
-2.4,[1;6.917973059412256],[0;1],9997
-2.7,[1;4.468192826105279],[0;1],5580
-1.65,[1;3.633986961382813],[0;1],19446
0.75,[1;1.102265323483813],[0;0.05],50125
-2.4,[1;2.43800560910507],[0;1],9237
0.6000000000000001,[1;1.743636986037076],[0;0.05],48875
-0.8999999999999999,[1;2.346035265753184],[0;1],29228
-2.7,[1;1.01172278221065],[0;0.05],4028
1.95,[1;265.9946147682824],[0;1],68037
2.1,[1;9.675175051823816],[0;0.05],68512
2.1,[1;138.2900717749293],[0;1],69417
0,[1;7.247049828466098],[0;1],41731
-1.05,[1;1.295917647004031],[0;0.05],26972
0.6000000000000001,[1;1.616632269758496],[0;1],49068
0.6000000000000001,[1;15.57279686595599],[0;1],49859
1.35,[1;3.067837232296332],[0;0.05],58617
1.95,[1;140.2097511251988],[0;1],67569
-0.3,[1;1.293567402974664],[0;0.05],36816
-1.5,[1;2.938193265303106],[0;1],21329
-0.75,[1;1.094345482451556],[0;0.05],30308
1.95,[1;1.48310462079346],[0;0.05],66086
1.8,[1;1.412310868399],[0;0.05],64091
-0.6000000000000001,[1;4.570313496750165],[0;1],33555
0.45,[1;1.081697154980742],[0;0.05],46145
0,[1;1.42473669435888],[0;0.05],40984
-2.25,[1;1.161107788295856],[0;0.05],10540
-1.8,[1;1.1153529579665],[0;0.05],16389
1.65,[1;69.54264729080728],[0;1],63545
0.15,[1;1.068428111834862],[0;0.05],42162
-1.05,[1;1.027978047640272],[0;0.05],26101
-2.55,[1;1.030905577536615],[0;0.05],6095
1.8,[1;37.08615011583672],[0;1],65237
0.6000000000000001,[1;16.49026912765292],[0;1],49911
2.1,[1;16.12569213903688],[0;0.05],68854
-1.95,[1;1.188780904038454],[0;0.05],14636
2.55,[1;581.8401360788802],[0;1],75611
1.35,[1;34.8759066898095],[0;1],59514
-2.1,[1;1.089828459761812],[0;0.05],12300
-1.35,[1;1.096902372494035],[0;0.05],22328
-0.45,[1;5.45019658018131],[0;1],35660
-1.65,[1;3.104750505646181],[0;1],19357
2.85,[1;27.06472498305529],[0;0.05],78311
-2.4,[1;3.357577875220755],[0;1],9393
1.95,[1;130.8027634595836],[0;1],67534
-2.4,[1;1.2637725705967],[0;0.05],8887
-1.05,[1;1.910251128780966],[0;1],27159
-0.75,[1;6.898891042562949],[0;1],31934
1.8,[1;4.311503864899941],[0;0.05],64393
2.25,[1;2.138916813693712],[0;0.05],70097
-1.5,[1;1.186954068116612],[0;0.05],20629
2.85,[1;1535.780728713566],[0;1],79796
1.95,[1;12.40864886671514],[0;0.05],66899
2.7,[1;39.43282871313459],[0;0.05],76578
0.8999999999999999,[1;3.462223210420817],[0;1],53121
-2.55,[1;5.181336971176373],[0;1],7701
0.75,[1;9.634425541851733],[0;1],51419
2.4,[1;10.07142176071053],[0;0.05],72299
-1.2,[1;1.037953357359503],[0;0.05],24133
3,[1;33.49891483094233],[0;0.05],80284
0.75,[1;2.775444937710033],[0;1],51114
-0.15,[1;3.467522840052424],[0;1],39332
-3,[1;1.20391560362175],[0;0.05],681
1.65,[1;27.69707998736198],[0;1],63241
-3,[1;1.04738359904197],[0;0.05],146
2.4,[1;327.3028505526964],[0;1],73494
0.8999999999999999,[1;30.59241333937621],[0;1],54046
0.45,[1;1.59839371478448],[0;0.05],46872
0.15,[1;1.314056112825926],[0;0.05],42650
1.5,[1;5.492143199898022],[0;0.05],60950
1.2,[1;3.674273722247884],[0;0.05],57056
0.45,[1;8.632456118519304],[0;1],47568
-1.65,[1;1.063314862215531],[0;0.05],18215
2.55,[1;9.205604317613659],[0;0.05],74214
0.3,[1;12.83308122615209],[0;1],46033
-2.85,[1;6.21041615958924],[0;1],3875
-2.7,[1;3.335504484716511],[0;1],5387
1.2,[1;3.050510006081192],[0;1],57080
2.7,[1;380.8384413083185],[0;1],77317
-2.55,[1;3.072849862880545],[0;1],7343
-3,[1;1.023099194593145],[0;0.05],63
2.55,[1;477.6581236472284],[0;1],75512
-2.55,[1;1.206416515601463],[0;0.05],6691
1.95,[1;85.64922266463051],[0;1],67366
1.05,[1;4.702590489135781],[0;1],55134
-2.55,[1;1.87136558887957],[0;1],7139
1.35,[1;2.837657602877343],[0;0.05],58553
-1.8,[1;3.016414744582615],[0;1],17341
0.6000000000000001,[1;1.841559506275883],[0;0.05],48986
-0.45,[1;1.080522715516952],[0;0.05],34250
2.25,[1;264.5599130031542],[0;1],71552
1.5,[1;84.39682213845963],[0;1],61886
3,[1;62.90746510140205],[0;1],81086
-1.95,[1;4.077250614090527],[0;1],15519
-1.05,[1;1.250389448719489],[0;0.05],26824
2.25,[1;8.423634179865445],[0;0.05],70334
1.8,[1;171.8698245227017],[0;1],65939
-1.65,[1;1.215841998054235],[0;0.05],18728
2.55,[1;34.9354043575519],[0;0.05],74703
1.5,[1;35.6052437557765],[0;1],61394
0,[1;1.026082494181898],[0;0.05],40083
2.25,[1;294.790199068284],[0;1],71609
-0.45,[1;3.915763715547714],[0;1],35439
-0.8999999999999999,[1;1.309019214338464],[0;0.05],28999
2.55,[1;17.67696997493484],[0;0.05],74375
-2.4,[1;5.992506099283009],[0;1],9840
0.3,[1;11.12403373759451],[0;1],45888
0,[1;9.494733887177604],[0;1],41985
-3,[1;1.271502319617879],[0;0.05],912
2.4,[1;526.6918654773134],[0;1],73761
1.65,[1;7.001185353272033],[0;0.05],62918
0.3,[1;1.416624025410501],[0;0.05],44735
0.45,[1;15.38433688624353],[0;1],48043
-0.15,[1;4.178350272196119],[0;1],39421
0.75,[1;1.820771652343903],[0;0.05],50764
2.4,[1;18.77135443438764],[0;0.05],72532
0.45,[1;6.613999131115429],[0;1],47426
-2.25,[1;5.945520440569279],[0;1],11833
0,[1;7.671809020663548],[0;1],41779
-3,[1;1.150665463746012],[0;0.05],499
3,[1;1182.901661810505],[0;1],81465
1.8,[1;19.61419232235423],[0;1],65146
-0.15,[1;3.028247460637781],[0;1],39277
-2.1,[1;1.101649971223244],[0;0.05],12340
-2.1,[1;1.226662454927896],[0;0.05],12763
-2.85,[1;1.107368049878497],[0;0.05],2352
1.35,[1;35.01976895819637],[0;1],59516
-1.35,[1;1.273882478130418],[0;0.05],22916
-1.5,[1;5.947650782929866],[0;1],21832
-1.35,[1;1.23505521005713],[0;0.05],22787
1.2,[1;31.68983513888448],[0;1],57624
1.5,[1;4.173183865569393],[0;0.05],60684
-1.95,[1;2.02357679258662],[0;1],15172
1.95,[1;252.824832036421],[0;1],67988
0.75,[1;1.294541665009753],[0;0.05],50296
-2.1,[1;1.182922862520595],[0;0.05],12615
0.6000000000000001,[1;1.745401355771109],[0;0.05],48877
1.35,[1;2.949150860877166],[0;0.05],58584
1.65,[1;4.998379418189371],[0;0.05],62627
-0.75,[1;1.252257070100969],[0;0.05],30800
0.45,[1;1.503867384036341],[0;0.05],46739
2.55,[1;45.56407431270021],[0;0.05],74905
-1.65,[1;1.248250297871815],[0;0.05],18837
1.05,[1;19.6378702611817],[0;1],55517
2.7,[1;18.50788339001756],[0;0.05],76296
0.3,[1;5.772947118248709],[0;1],45434
2.25,[1;21.12565788617878],[0;0.05],70813
0.6000000000000001,[1;6.521580130368992],[0;1],49346
1.95,[1;12.2747188728318],[0;1],67093
2.1,[1;15.91821936722594],[0;0.05],68843
3,[1;58.02649222589102],[0;0.05],80450
-3,[1;1.027195359198971],[0;0.05],77
2.55,[1;12.83618959932274],[0;0.05],74283
0.8999999999999999,[1;4.782070297775403],[0;1],53166
-0.8999999999999999,[1;2.99729471936157],[0;1],29332
-1.65,[1;1.135861881990665],[0;0.05],18459
1.35,[1;16.67732973887067],[0;1],59261
-1.2,[1;1.120573471155665],[0;0.05],24405
-1.8,[1;1.095185794494232],[0;0.05],16321
1.5,[1;89.85116525034493],[0;1],61941
-1.2,[1;1.160972276798641],[0;0.05],24538
-0.8999999999999999,[1;1.14526503441674],[0;0.05],28476
-2.4,[1;1.282645582446901],[0;1],9041
-2.55,[1;1.264723840663275],[0;0.05],6889
-0.3,[1;6.303354740903854],[0;1],37740
-2.25,[1;6.004539778742297],[0;1],11843
2.4,[1;374.3496967708645],[0;1],73557
0,[1;5.477219860976723],[0;1],41531
2.25,[1;356.3114829903026],[0;1],71725
0.3,[1;1.021185796161488],[0;0.05],44064
-2.25,[1;2.622731701428322],[0;1],11270
2.7,[1;48.70807043437441],[0;0.05],76703
-0.15,[1;1.39452885347766],[0;0.05],39010
-2.7,[1;1.02434081295669],[0;0.05],4071
-0.3,[1;1.148618458685285],[0;0.05],36423
0.6000000000000001,[1;7.75663894419178],[0;1],49416
2.55,[1;47.24960764171768],[0;1],75103
-0.15,[1;8.195723287570038],[0;1],39924
1.95,[1;4.358955135710113],[0;0.05],66300
-2.4,[1;1.097542199414249],[0;0.05],8323
-0.75,[1;2.604466158926479],[0;1],31265
-2.25,[1;2.085655724053852],[0;1],11179
-1.2,[1;1.131508486216921],[0;0.05],24441
0.6000000000000001,[1;17.76061533615636],[0;1],49983
-2.85,[1;2.226097280257614],[0;1],3196
-0.45,[1;1.275624812784844],[0;0.05],34812
1.05,[1;1.672573381246799],[0;0.05],54383
1.5,[1;4.054180015855532],[0;0.05],60660
-2.25,[1;1.454148805602551],[0;1],11072
-1.95,[1;1.999903319139889],[0;1],15168
1.2,[1;5.840738373799159],[0;1],57133
-0.3,[1;1.302419246900733],[0;0.05],36840
-2.55,[1;3.379110560174911],[0;1],7395
-1.95,[1;2.810719784690423],[0;1],15305
0,[1;1.370314422858582],[0;0.05],40861
-1.2,[1;1.21839140249459],[0;1],25045
1.5,[1;42.94381448813128],[0;1],61468
1.65,[1;91.97957975943091],[0;1],63708
1.2,[1;2.626621938897176],[0;0.05],56658
-0.6000000000000001,[1;1.10617348983609],[0;0.05],32336
-1.05,[1;1.313462583699803],[0;1],27062
2.25,[1;477.7629831467016],[0;1],71954
1.2,[1;2.150177283654768],[0;0.05],56477
-1.35,[1;6.032189432775283],[0;1],23843
0.8999999999999999,[1;2.451757228457992],[0;0.05],53026
