log10c0,Omega,deltaE,gtype,h,id,final_rho,n_batches,end_S,end_NutIntegrals
2.68421052631579,[0;0.00486033718921668],[0;0.05],hill,1,21650,[3.27055895036618e-07;0.956174847358026],59,5.43453647221914e-06,5.93085516356183
2.68421052631579,[0;0.00493577510307755],[0;0.05],linear,NaN,21651,[2.64362618146013e-07;0.955510084023699],60,4.45453361319841e-06,0.0243586978274398
2.68421052631579,[0;0.00493577510307755],[0;0.05],hill,1,21652,[2.64360565698739e-07;0.955510085798236],60,4.45450116955419e-06,5.93151624589719
2.68421052631579,[0;0.00501238389842794],[0;0.05],linear,NaN,21653,[2.75043984552659e-07;0.954835407442809],60,4.62617716028867e-06,0.0243601148635486
2.68421052631579,[0;0.00501238389842794],[0;0.05],hill,1,21654,[2.75041847056784e-07;0.954835409308443],60,4.6261434381751e-06,5.93218760926772
2.68421052631579,[0;0.005090181748668893],[0;0.05],linear,NaN,21655,[2.8633290138696e-07;0.954150747171153],60,4.80722374246624e-06,0.0243615538708864
2.68421052631579,[0;0.005090181748668893],[0;0.05],hill,1,21656,[2.86330673943272e-07;0.954150749147016],60,4.80718867117579e-06,5.93286939309144
2.68421052631579,[0;0.005169187109273133],[0;0.05],linear,NaN,21657,[2.98271229405527e-07;0.953455965386946],60,4.99829807692815e-06,0.0243630862428747
2.68421052631579,[0;0.005169187109273133],[0;0.05],hill,1,21658,[2.98268998109238e-07;0.953455965244151],60,4.99826302670153e-06,5.93356175911544
2.68421052631579,[0;0.005249418722163125],[0;0.05],linear,NaN,21659,[3.10904434952194e-07;0.952750915945945],60,5.2000771579237e-06,0.0243645706476591
2.68421052631579,[0;0.005249418722163125],[0;0.05],hill,1,21660,[3.10902134776421e-07;0.952750915803318],60,5.20004110099573e-06,5.93426487159782
2.68421052631579,[0;0.00533089562015711],[0;0.05],linear,NaN,21661,[3.24281464185671e-07;0.952035457429962],60,5.41328765394174e-06,0.0243660780649874
2.68421052631579,[0;0.00533089562015711],[0;0.05],hill,1,21662,[3.24279067304746e-07;0.952035457287533],60,5.41325016071896e-06,5.93497889734713
2.68421052631579,[0;0.005413637131484129],[0;0.05],linear,NaN,21663,[3.38455216408912e-07;0.951309444685301],60,5.63871277632412e-06,0.024367577277634
2.68421052631579,[0;0.005413637131484129],[0;0.05],hill,1,21664,[3.38452782487263e-07;0.951309444405756],60,5.63867478688246e-06,5.9357040057617
2.68421052631579,[0;0.005497662884369131],[0;0.05],linear,NaN,21665,[2.76331217322874e-07;0.950572803384965],61,4.66601213966142e-06,0.0243691305087608
2.68421052631579,[0;0.005497662884369131],[0;0.05],hill,1,21666,[2.76329200761819e-07;0.950572802758535],61,4.66598021308587e-06,5.93644034629071
2.68421052631579,[0;0.005582992811689252],[0;0.05],linear,NaN,21667,[2.89011487999003e-07;0.94982524180928],61,4.87007546010709e-06,0.0243707087469767
2.68421052631579,[0;0.005582992811689252],[0;0.05],hill,1,21668,[2.89009377707398e-07;0.949825241231487],61,4.87004212457334e-06,5.93718813800226
2.68421052631579,[0;0.005669647155702357],[0;0.05],linear,NaN,21669,[3.0248419803226e-07;0.949066679538811],61,5.08639909699264e-06,0.0243723116006414
2.68421052631579,[0;0.005669647155702357],[0;0.05],hill,1,21670,[3.02481989362958e-07;0.949066678983088],61,5.08636428726989e-06,5.93794753647521
2.68421052631579,[0;0.005757646472848979],[0;0.05],linear,NaN,21671,[3.16808924518832e-07;0.948296964128346],61,5.31587041836782e-06,0.0243739393628218
2.68421052631579,[0;0.005757646472848979],[0;0.05],hill,1,21672,[3.16806608502746e-07;0.948296963585626],61,5.31583400204146e-06,5.93871872187355
2.68421052631579,[0;0.00584701163862879],[0;0.05],linear,NaN,21673,[3.32050420216194e-07;0.947515941541742],61,5.55945104355361e-06,0.0243756093706813
2.68421052631579,[0;0.00584701163862879],[0;0.05],hill,1,21674,[3.3204797554167e-07;0.947515940792853],61,5.55941269706962e-06,5.93950187715863
2.68421052631579,[0;0.005937763852552752],[0;0.05],linear,NaN,21675,[2.73315085993462e-07;0.946723526243809],62,4.63584445192516e-06,0.0243772880814775
2.68421052631579,[0;0.005937763852552752],[0;0.05],hill,1,21676,[2.73313028521846e-07;0.946723525495129],62,4.63581173071999e-06,5.94029716855176
2.68421052631579,[0;0.006029924643172148],[0;0.05],linear,NaN,21677,[2.87117295191677e-07;0.94591942182607],62,4.85887931994779e-06,0.0243789929022361
2.68421052631579,[0;0.006029924643172148],[0;0.05],hill,1,21678,[2.87115134190409e-07;0.945919421078032],62,4.85884503755427e-06,5.94110482306731
2.68421052631579,[0;0.00612351587318565],[0;0.05],linear,NaN,21679,[3.01847232003355e-07;0.945103536440641],62,5.09630912697582e-06,0.0243807242638732
2.68421052631579,[0;0.00612351587318565],[0;0.05],hill,1,21680,[3.01844955706295e-07;0.945103535693486],62,5.09627310683684e-06,5.94192501352751
2.68421052631579,[0;0.006218559744625669],[0;0.05],linear,NaN,21681,[3.17579367852599e-07;0.944275708460596],62,5.34924491056476e-06,0.0243824823582743
2.68421052631579,[0;0.006218559744625669],[0;0.05],hill,1,21682,[3.17576969813895e-07;0.944275707714044],62,5.34920706208301e-06,5.94275793452169
2.68421052631579,[0;0.00631507880412519],[0;0.05],linear,NaN,21683,[3.34395044218955e-07;0.943435774381181],62,5.61889629488879e-06,0.0243842677105817
2.68421052631579,[0;0.00631507880412519],[0;0.05],hill,1,21684,[3.34392519630947e-07;0.943435773635207],62,5.6188565539596e-06,5.9436037836606
2.68421052631579,[0;0.006413095948266373],[0;0.05],linear,NaN,21685,[2.77690161870978e-07;0.942583639211923],63,4.72476967106749e-06,0.0243860806601203
2.68421052631579,[0;0.006413095948266373],[0;0.05],hill,1,21686,[2.77688028778961e-07;0.942583638466007],63,4.72473564407374e-06,5.94446274249028
2.68421052631579,[0;0.006512634429012147],[0;0.05],linear,NaN,21687,[2.93121720410364e-07;0.941718997974455],63,4.97479021144866e-06,0.0243879169254361
2.68421052631579,[0;0.006512634429012147],[0;0.05],hill,1,21688,[2.93119379514497e-07;0.941718998321029],63,4.9747529663716e-06,5.94533505424855
2.68421052631579,[0;0.006613717859222127],[0;0.05],linear,NaN,21689,[3.09670577225838e-07;0.940841749413182],63,5.24217009050064e-06,0.0243897285858515
2.68421052631579,[0;0.006613717859222127],[0;0.05],hill,1,21690,[3.09668092118553e-07;0.940841749755967],63,5.24213066180064e-06,5.94622090346569
2.68421052631579,[0;0.006716370218254136],[0;0.05],linear,NaN,21691,[3.27432715016491e-07;0.939951720810376],63,5.52834131265464e-06,0.0243916761715932
2.68421052631579,[0;0.006716370218254136],[0;0.05],hill,1,21692,[3.27430094315546e-07;0.939951722340125],63,5.52829984461537e-06,5.94712050237748
2.68421052631579,[0;0.006820615857652671],[0;0.05],linear,NaN,21693,[3.46513497132056e-07;0.939048743823315],63,5.8348701978915e-06,0.0243936048645099
2.68421052631579,[0;0.006820615857652671],[0;0.05],hill,1,21694,[3.46510726518407e-07;0.939048743043664],63,5.83482649913547e-06,5.94803406441727
2.68421052631579,[0;0.006926479506925657],[0;0.05],linear,NaN,21695,[2.90535596185795e-07;0.938132708786043],64,4.95131179707274e-06,0.0243955219440379
2.68421052631579,[0;0.006926479506925657],[0;0.05],hill,1,21696,[2.90533186496554e-07;0.938132708657328],64,4.95127330041012e-06,5.94896178715306
2.68421052631579,[0;0.00703398627941087],[0;0.05],linear,NaN,21697,[3.08301794355504e-07;0.937203302606747],64,5.23944307873558e-06,0.0243975480742954
2.68421052631579,[0;0.00703398627941087],[0;0.05],hill,1,21698,[3.08299281925825e-07;0.937203302721014],64,5.23940306142601e-06,5.94990392806756
2.68421052631579,[0;0.007143161678233407],[0;0.05],linear,NaN,21699,[3.27455969630618e-07;0.936260413027556],64,5.54913051485204e-06,0.0243995700798156
2.68421052631579,[0;0.007143161678233407],[0;0.05],hill,1,21700,[3.27453294164377e-07;0.93626041444046],64,5.54908802563956e-06,5.95086069243486
2.68421052631579,[0;0.007254031602355623],[0;0.05],linear,NaN,21701,[3.48125681200071e-07;0.935303861366646],64,5.88227346061455e-06,0.0244016198129347
2.68421052631579,[0;0.007254031602355623],[0;0.05],hill,1,21702,[3.48122832763847e-07;0.935303863008389],64,5.88222836643457e-06,5.95183230725166
2.68421052631579,[0;0.007366622352720975],[0;0.05],linear,NaN,21703,[2.94378590879777e-07;0.934333534897065],65,5.03178470459026e-06,0.0244037015288313
2.68421052631579,[0;0.007366622352720975],[0;0.05],hill,1,21704,[2.94376142206668e-07;0.934333536723504],65,5.03174546124539e-06,5.95281898431732
2.68421052631579,[0;0.00748096063849322],[0;0.05],linear,NaN,21705,[3.13874581981029e-07;0.933349110957569],65,5.34876668255112e-06,0.0244058157355641
2.68421052631579,[0;0.00748096063849322],[0;0.05],hill,1,21706,[3.13871967686491e-07;0.933349112941974],65,5.34872492237279e-06,5.9538209941299
2.68421052631579,[0;0.007597073583392453],[0;0.05],linear,NaN,21707,[3.34995004453208e-07;0.932350472003341],65,5.69101312867503e-06,0.0244079744731114
2.68421052631579,[0;0.007597073583392453],[0;0.05],hill,1,21708,[3.3499221381583e-07;0.932350472070941],65,5.6909687131755e-06,5.9548385566726
2.68421052631579,[0;0.007714988732129493],[0;0.05],linear,NaN,21709,[3.57898183056035e-07;0.931337423013416],65,6.06088219490306e-06,0.0244101600711527
2.68421052631579,[0;0.007714988732129493],[0;0.05],hill,1,21710,[3.57895194704893e-07;0.931337425414812],65,6.06083478224205e-06,5.95587191336414
2.68421052631579,[0;0.007834734056940138],[0;0.05],linear,NaN,21711,[3.05409464193387e-07;0.930309854381385],66,5.22941929314974e-06,0.0244123892680487
2.68421052631579,[0;0.007834734056940138],[0;0.05],hill,1,21712,[3.05406855971274e-07;0.930309854242057],66,5.22937743783671e-06,5.95692129071357
2.68421052631579,[0;0.007956337964220794],[0;0.05],linear,NaN,21713,[3.27314292701955e-07;0.929267426760085],66,5.58598198345407e-06,0.0244146386521066
2.68421052631579,[0;0.007956337964220794],[0;0.05],hill,1,21714,[3.2731148938088e-07;0.929267426621575],66,5.58593715909588e-06,5.95798697358176
2.68421052631579,[0;0.008079829301267234],[0;0.05],linear,NaN,21715,[3.51167534943618e-07;0.928210015670618],66,5.97284789501538e-06,0.0244169228109663
2.68421052631579,[0;0.008079829301267234],[0;0.05],hill,1,21716,[3.51164520819685e-07;0.928210015532915],66,5.97279987713142e-06,5.95906919425688
2.68421052631579,[0;0.008205237363117717],[0;0.05],linear,NaN,21717,[3.01928465554906e-07;0.927137494142314],67,5.19012549553256e-06,0.0244192259778527
2.68421052631579,[0;0.008205237363117717],[0;0.05],hill,1,21718,[3.01925833654159e-07;0.927137494072421],67,5.19008309257487e-06,5.96016819753588
2.68421052631579,[0;0.008332591899502603],[0;0.05],linear,NaN,21719,[3.2500784156737e-07;0.926049528954163],67,5.56715800679874e-06,0.0244215803640339
2.68421052631579,[0;0.008332591899502603],[0;0.05],hill,1,21720,[3.25005003958698e-07;0.926049528883382],67,5.56711246522204e-06,5.96128427584457
2.68421052631579,[0;0.008461923121901542],[0;0.05],linear,NaN,21721,[3.50251608745318e-07;0.924945984705095],67,5.97794687605066e-06,0.0244239712725135
2.68421052631579,[0;0.008461923121901542],[0;0.05],hill,1,21722,[3.50248544301751e-07;0.924945984633451],67,5.97789788701871e-06,5.96241767718514
2.68421052631579,[0;0.008593261710710488],[0;0.05],linear,NaN,21723,[3.03538292335615e-07;0.923826724128056],68,5.23357499284435e-06,0.0244263943873566
2.68421052631579,[0;0.008593261710710488],[0;0.05],hill,1,21724,[3.03535690220424e-07;0.923826727360614],68,5.23353292692011e-06,5.96356865311808
2.68421052631579,[0;0.008726638822519664],[0;0.05],linear,NaN,21725,[3.28264308090208e-07;0.922691420216497],68,5.63856411720334e-06,0.0244288541457676
2.68421052631579,[0;0.008726638822519664],[0;0.05],hill,1,21726,[3.28261477577189e-07;0.922691420088309],68,5.63851856623534e-06,5.96473769313592
2.68421052631579,[0;0.008862086097504777],[0;0.05],linear,NaN,21727,[3.55436265791385e-07;0.921539920350013],68,6.08176782507369e-06,0.0244313595140479
2.68421052631579,[0;0.008862086097504777],[0;0.05],hill,1,21728,[3.55433193375329e-07;0.921539920224866],68,6.08171858868333e-06,5.96592469184033
2.68421052631579,[0;0.008999635666932671],[0;0.05],linear,NaN,21729,[3.10617199064411e-07;0.920372088015217],69,5.366686415349e-06,0.0244339034680576
2.68421052631579,[0;0.008999635666932671],[0;0.05],hill,1,21730,[3.10614454663167e-07;0.92037208864048],69,5.36664197740694e-06,5.96713006389097
2.68421052631579,[0;0.009139320160783754],[0;0.05],linear,NaN,21731,[3.3757921420607e-07;0.919187577578574],69,5.80899521871565e-06,0.0244364426677533
2.68421052631579,[0;0.009139320160783754],[0;0.05],hill,1,21732,[3.37576209282692e-07;0.919187581064992],69,5.80894675907264e-06,5.96835419522143
2.68421052631579,[0;0.009281172715492451],[0;0.05],linear,NaN,21733,[3.67355994438864e-07;0.917986246746981],69,6.29530971430971e-06,0.0244391028303764
2.68421052631579,[0;0.009281172715492451],[0;0.05],hill,1,21734,[3.67352579388347e-07;0.917986249465911],69,6.29525489391737e-06,5.96959732687841
2.68421052631579,[0;0.009425226981808088],[0;0.05],linear,NaN,21735,[3.23875144857834e-07;0.916767947086199],70,5.60159719413335e-06,0.0244417672410205
2.68421052631579,[0;0.009425226981808088],[0;0.05],hill,1,21736,[3.23872074244901e-07;0.916767949280223],70,5.60154742317368e-06,5.9708597366532
2.68421052631579,[0;0.009571517132777497],[0;0.05],linear,NaN,21737,[3.53829563361052e-07;0.915532328802562],70,6.09322654794659e-06,0.0244444695469754
2.68421052631579,[0;0.009571517132777497],[0;0.05],hill,1,21738,[3.53826200771834e-07;0.915532329670482],70,6.09317230902815e-06,5.97214175708638
2.68421052631579,[0;0.009720077871851801],[0;0.05],linear,NaN,21739,[3.87085487494601e-07;0.914279235929699],70,6.63644397485813e-06,0.0244472158699274
2.68421052631579,[0;0.009720077871851801],[0;0.05],hill,1,21740,[3.87081792087785e-07;0.914279236806531],70,6.6363846544111e-06,5.97344367688078
2.68421052631579,[0;0.009870944441118745],[0;0.05],linear,NaN,21741,[3.4445378957147e-07;0.913008520861587],71,5.95725573751041e-06,0.0244500077709226
2.68421052631579,[0;0.009870944441118745],[0;0.05],hill,1,21742,[3.4445044848583e-07;0.913008522831243],71,5.95720160146787e-06,5.97476578736233
2.68421052631579,[0;0.01002415262966308],[0;0.05],linear,NaN,21743,[3.78396650232973e-07;0.911719824090967],71,6.51394777006298e-06,0.0244528386975645
2.68421052631579,[0;0.01002415262966308],[0;0.05],hill,1,21744,[3.78392970551017e-07;0.91171982635481],71,6.51388844665466e-06,5.9761084354373
2.68421052631579,[0;0.01017973878205648],[0;0.05],linear,NaN,21745,[3.39061260431405e-07;0.910413057591686],72,5.88552688572652e-06,0.0244557140092578
2.68421052631579,[0;0.01017973878205648],[0;0.05],hill,1,21746,[3.39057907241382e-07;0.910413059316688],72,5.88547235278225e-06,5.97747197571168
2.68421052631579,[0;0.01033773980697934],[0;0.05],linear,NaN,21747,[3.74087076964921e-07;0.909087861077109],72,6.46192821167127e-06,0.024458634594561
2.68421052631579,[0;0.01033773980697934],[0;0.05],hill,1,21748,[3.74083362807266e-07;0.909087856337868],72,6.46186817099849e-06,5.97885663152193
2.68421052631579,[0;0.01049819318597642],[0;0.05],linear,NaN,21749,[3.37615968809185e-07;0.907744139028578],73,5.87816660206947e-06,0.0244615999652019
2.68421052631579,[0;0.01049819318597642],[0;0.05],hill,1,21750,[3.37612571267682e-07;0.907744140267393],73,5.87811118346224e-06,5.9802627055806
2.68421052631579,[0;0.01066113698234831],[0;0.05],linear,NaN,21751,[3.7417372893254e-07;0.906381530643305],73,6.48139751039697e-06,0.0244646114483841
2.68421052631579,[0;0.01066113698234831],[0;0.05],hill,1,21752,[3.74169963850424e-07;0.906381526225663],73,6.48133647565069e-06,5.98169070147042
2.68421052631579,[0;0.01082660985018095],[0;0.05],linear,NaN,21753,[3.40219847198202e-07;0.904999936613974],74,5.93743736499445e-06,0.0244676813746115
2.68421052631579,[0;0.01082660985018095],[0;0.05],hill,1,21754,[3.40216381314288e-07;0.904999936045195],74,5.93738071237477e-06,5.98314076495414
2.68421052631579,[0;0.01099465104351529],[0;0.05],linear,NaN,21755,[3.78831712430346e-07;0.903598987606039],74,6.5758139214676e-06,0.0244707921639689
2.68421052631579,[0;0.01099465104351529],[0;0.05],hill,1,21756,[3.78827844220407e-07;0.903598989347782],74,6.57575104557727e-06,5.98461340771873
2.68421052631579,[0;0.01116530042565922],[0;0.05],linear,NaN,21757,[3.47128064451613e-07;0.902178586678335],75,6.06800699591227e-06,0.0244739609162981
2.68421052631579,[0;0.01116530042565922],[0;0.05],hill,1,21758,[3.47124452713772e-07;0.902178585904826],75,6.06794786890055e-06,5.98610888027442
2.68421052631579,[0;0.01133859847864418],[0;0.05],linear,NaN,21759,[3.88415437763171e-07;0.900738360055659],75,6.75144110303157e-06,0.0244771642819659
2.68421052631579,[0;0.01133859847864418],[0;0.05],hill,1,21760,[3.88411388472918e-07;0.900738359280859],75,6.75137521915729e-06,5.98762758956837
2.68421052631579,[0;0.01151458631282833],[0;0.05],linear,NaN,21761,[3.58775043160347e-07;0.899278201164411],76,6.27737947684622e-06,0.0244804171192013
2.68421052631579,[0;0.01151458631282833],[0;0.05],hill,1,21762,[3.58771244264835e-07;0.899278201031756],76,6.27731723399409e-06,5.98916985748652
2.68421052631579,[0;0.01169330567664899],[0;0.05],linear,NaN,21763,[4.03493001338157e-07;0.897797738609167],76,7.01790584650344e-06,0.0244837042750381
2.68421052631579,[0;0.01169330567664899],[0;0.05],hill,1,21764,[4.0348882709451e-07;0.897797739862799],76,7.01783788462931e-06,5.99073315886152
2.68421052631579,[0;0.01187479896652628],[0;0.05],linear,NaN,21765,[3.75814898066541e-07;0.896296862067608],77,6.576544380761e-06,0.0244870576417472
2.68421052631579,[0;0.01187479896652628],[0;0.05],hill,1,21766,[3.75810959824219e-07;0.896296863349889],77,6.57647984879004e-06,5.99232366160427
2.68421052631579,[0;0.01205910923692057],[0;0.05],linear,NaN,21767,[4.24898438450409e-07;0.89477519366672],77,7.3890242665949e-06,0.0244904630417212
2.68421052631579,[0;0.01205910923692057],[0;0.05],hill,1,21768,[4.24893982689286e-07;0.894775194985401],77,7.38895175004686e-06,5.99393886521904
2.68421052631579,[0;0.01224628021054602],[0;0.05],linear,NaN,21769,[3.99181082351536e-07;0.89323262323088],78,6.98091611701559e-06,0.0244938469255138
2.68421052631579,[0;0.01224628021054602],[0;0.05],hill,1,21770,[3.99176865555694e-07;0.893232624802108],78,6.98084708268427e-06,5.99557912252196
2.68421052631579,[0;0.01243635628874259],[0;0.05],linear,NaN,21771,[3.77000384004175e-07;0.891668832556055],79,6.62801119103101e-06,0.024497428629006
2.68421052631579,[0;0.01243635628874259],[0;0.05],hill,1,21772,[3.76996473480387e-07;0.891668835268809],79,6.62794680716979e-06,5.99724483794671
2.68421052631579,[0;0.01262938256200913],[0;0.05],linear,NaN,21773,[4.30173151460286e-07;0.890083512085925],79,7.51167993952882e-06,0.0245009888814392
2.68421052631579,[0;0.01262938256200913],[0;0.05],hill,1,21774,[4.30168703073159e-07;0.890083513537709],79,7.5116072481498e-06,5.99893641999084
2.68421052631579,[0;0.01282540482069986],[0;0.05],linear,NaN,21775,[4.10000698067857e-07;0.888476539998376],80,7.19370778459845e-06,0.0245046115143315
2.68421052631579,[0;0.01282540482069986],[0;0.05],hill,1,21776,[4.09996402314882e-07;0.888476541564848],80,7.19363723600622e-06,6.0006542405843
2.68421052631579,[0;0.01302446956588695],[0;0.05],linear,NaN,21777,[3.92956385818054e-07;0.886847597401736],81,6.92531992262352e-06,0.0245082901264883
2.68421052631579,[0;0.01302446956588695],[0;0.05],hill,1,21778,[3.92952212511687e-07;0.88684759913903],81,6.92525106694937e-06,6.00239872103912
2.68421052631579,[0;0.01322662402039163],[0;0.05],linear,NaN,21779,[4.52787541414495e-07;0.885196362730096],81,7.92120039588263e-06,0.024511981615935
2.68421052631579,[0;0.01322662402039163],[0;0.05],hill,1,21780,[4.5278270907425e-07;0.885196365577275],81,7.92112129267451e-06,6.00417105303331
2.68421052631579,[0;0.01343191613998657],[0;0.05],linear,NaN,21781,[4.38186130284025e-07;0.883522723433017],82,7.69559854142516e-06,0.024515812348293
2.68421052631579,[0;0.01343191613998657],[0;0.05],hill,1,21782,[4.38181412323906e-07;0.883522723756854],82,7.69552102010741e-06,6.00596986528727
2.68421052631579,[0;0.01364039462477212],[0;0.05],linear,NaN,21783,[4.2655971749644e-07;0.881826345404932],83,7.51790059558141e-06,0.0245196251025148
2.68421052631579,[0;0.01364039462477212],[0;0.05],hill,1,21784,[4.26555109617446e-07;0.881826344917849],83,7.51782461314899e-06,6.00779690111835
2.68421052631579,[0;0.01385210893072908],[0;0.05],linear,NaN,21785,[4.17743944686632e-07;0.880106975267324],84,7.38589657380229e-06,0.0245235747726792
2.68421052631579,[0;0.01385210893072908],[0;0.05],hill,1,21786,[4.17739396165528e-07;0.880106974576446],84,7.38582132765116e-06,6.00965240889221
2.68421052631579,[0;0.01406710928145087],[0;0.05],linear,NaN,21787,[4.11625814634552e-07;0.878364352826231],85,7.2981492592318e-06,0.0245275474619756
2.68421052631579,[0;0.01406710928145087],[0;0.05],hill,1,21788,[4.11621273616123e-07;0.878364351894623],85,7.29807392386754e-06,6.01153646578337
2.68421052631579,[0;0.01428544668005769],[0;0.05],linear,NaN,21789,[4.08141870445834e-07;0.876598217539181],86,7.25397871837491e-06,0.0245315713420027
2.68421052631579,[0;0.01428544668005769],[0;0.05],hill,1,21790,[4.08137300112464e-07;0.876598217607807],86,7.25390270223664e-06,6.0134521119017
2.68421052631579,[0;0.01450717292129568],[0;0.05],linear,NaN,21791,[4.0727791850029e-07;0.874808309020274],87,7.25346913849236e-06,0.0245356761469028
2.68421052631579,[0;0.01450717292129568],[0;0.05],hill,1,21792,[4.07273298037834e-07;0.874808308731452],87,7.25339213366974e-06,6.01539521148633
2.68421052631579,[0;0.01473234060382386],[0;0.05],linear,NaN,21793,[4.82602682686755e-07;0.872994298877335],87,8.5178755751753e-06,0.0245398258338269
2.68421052631579,[0;0.01473234060382386],[0;0.05],hill,1,21794,[4.82597192131832e-07;0.872994298945135],87,8.51778495627329e-06,6.01736848302305
2.68421052631579,[0;0.01496100314269174],[0;0.05],linear,NaN,21795,[4.86979854563539e-07;0.871156052708897],88,8.60704323616684e-06,0.0245440021651326
2.68421052631579,[0;0.01496100314269174],[0;0.05],hill,1,21796,[4.86974127779993e-07;0.871156052961434],88,8.60694859051751e-06,6.01937236922881
2.68421052631579,[0;0.01519321478201063],[0;0.05],linear,NaN,21797,[4.94722211636662e-07;0.86929324078378],89,8.7524262783278e-06,0.0245483497860338
2.68421052631579,[0;0.01519321478201063],[0;0.05],hill,1,21798,[4.94716295671921e-07;0.869293240870541],89,8.75232842023668e-06,6.02140735831756
2.68421052631579,[0;0.01542903060782162],[0;0.05],linear,NaN,21799,[4.31578629066019e-07;0.86740566110539],91,7.71878869684431e-06,0.0245527043278686
2.68421052631579,[0;0.01542903060782162],[0;0.05],hill,1,21800,[4.31573335760725e-07;0.867405661465401],91,7.71870012546633e-06,6.02347392516917
2.68421052631579,[0;0.01566850656116328],[0;0.05],linear,NaN,21801,[4.45511490168909e-07;0.865492918559868],92,7.96809559075494e-06,0.0245571262578848
2.68421052631579,[0;0.01566850656116328],[0;0.05],hill,1,21802,[4.45505944807649e-07;0.865492918918206],92,7.968002814593e-06,6.02557257549831
2.68421052631579,[0;0.01591169945134217],[0;0.05],linear,NaN,21803,[4.63214587934339e-07;0.863554804973633],93,8.28120916028306e-06,0.0245616243146378
2.68421052631579,[0;0.01591169945134217],[0;0.05],hill,1,21804,[4.6320873410068e-07;0.863554809583795],93,8.28111124481064e-06,6.02770379948088
2.68421052631579,[0;0.01615866696940933],[0;0.05],linear,NaN,21805,[4.85168663297213e-07;0.861591063753175],94,8.66610899287012e-06,0.024566190335007
2.68421052631579,[0;0.01615866696940933],[0;0.05],hill,1,21806,[4.85162442336017e-07;0.861591063678551],94,8.66600509490072e-06,6.02986843083515
2.68421052631579,[0;0.01640946770184602],[0;0.05],linear,NaN,21807,[5.11981815135694e-07;0.859601413900828],95,9.13279797121886e-06,0.0245708116207157
2.68421052631579,[0;0.01640946770184602],[0;0.05],hill,1,21808,[5.11975124181126e-07;0.859601413480519],95,9.13268640512522e-06,6.03206632672152
2.68421052631579,[0;0.01666416114446169],[0;0.05],linear,NaN,21809,[4.69346328730044e-07;0.857585652987612],97,8.43824085638374e-06,0.0245755007989601
2.68421052631579,[0;0.01666416114446169],[0;0.05],hill,1,21810,[4.69340043038116e-07;0.857585652498561],97,8.43813518185141e-06,6.03429810218243
2.68421052631579,[0;0.01692280771650789],[0;0.05],linear,NaN,21811,[5.04126071870843e-07;0.855543383541154],98,9.04164349113579e-06,0.0245802922029553
2.68421052631579,[0;0.01692280771650789],[0;0.05],hill,1,21812,[5.04119255692029e-07;0.855543383417381],98,9.04152920926257e-06,6.03656475029056
2.68421052631579,[0;0.01718546877501106],[0;0.05],linear,NaN,21813,[5.45821999653292e-07;0.853474396992845],99,9.7608332017017e-06,0.0245851009901622
2.68421052631579,[0;0.01718546877501106],[0;0.05],hill,1,21814,[5.45814522325762e-07;0.853474396598373],99,9.76070825140262e-06,6.03886658012386
2.68421052631579,[0;0.01745220662932789],[0;0.05],linear,NaN,21815,[5.17199633434564e-07;0.851378489877243],101,9.30298189475545e-06,0.0245900230830519
2.68421052631579,[0;0.01745220662932789],[0;0.05],hill,1,21816,[5.17192387441115e-07;0.851378486712604],101,9.30286010271872e-06,6.04120412654069
2.68421052631579,[0;0.01772308455592655],[0;0.05],linear,NaN,21817,[4.96516123529095e-07;0.84925531859706],103,8.97567244943904e-06,0.0245950225770006
2.68421052631579,[0;0.01772308455592655],[0;0.05],hill,1,21818,[4.96509010867885e-07;0.849255315453375],103,8.97555227798046e-06,6.04357795578299
2.68421052631579,[0;0.01799816681339732],[0;0.05],linear,NaN,21819,[5.53807314396189e-07;0.847104555074996],104,9.96371095292153e-06,0.0246000994807893
2.68421052631579,[0;0.01799816681339732],[0;0.05],hill,1,21820,[5.53799278534714e-07;0.847104551954884],104,9.9635758980414e-06,6.04598864075031
2.68421052631579,[0;0.01827751865769631],[0;0.05],linear,NaN,21821,[5.4483985874359e-07;0.844926050002132],106,9.83651516463653e-06,0.0246052548606615
2.68421052631579,[0;0.01827751865769631],[0;0.05],hill,1,21822,[5.44831777850222e-07;0.844926046906739],106,9.83637887010392e-06,6.04843673302656
2.68421052631579,[0;0.01856120635762562],[0;0.05],linear,NaN,21823,[5.43497178470047e-07;0.842719466073124],108,9.83787183271469e-06,0.0246105613394763
2.68421052631579,[0;0.01856120635762562],[0;0.05],hill,1,21824,[5.4348929625129e-07;0.842719465952255],108,9.83773851080526e-06,6.05092282387703
2.68421052631579,[0;0.01884929721055388],[0;0.05],linear,NaN,21825,[5.4988444003453e-07;0.84048453763007],110,9.9705738120816e-06,0.0246158788916224
2.68421052631579,[0;0.01884929721055388],[0;0.05],hill,1,21826,[5.49876314426616e-07;0.840484537509745],110,9.97043614682317e-06,6.05344750310203
2.68421052631579,[0;0.0191418595583808],[0;0.05],linear,NaN,21827,[5.64443281760685e-07;0.838220989823561],112,1.02427813450722e-05,0.0246212453156552
2.68421052631579,[0;0.0191418595583808],[0;0.05],hill,1,21828,[5.64434960143536e-07;0.838220989944437],112,1.02426402615166e-05,6.05601136970543
2.68421052631579,[0;0.0194389628037494],[0;0.05],linear,NaN,21829,[5.87998662644802e-07;0.835928554741045],114,1.06688102354195e-05,0.0246266945163626
